477,"t","2014 Organic Survey: Released September 17, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
477,"t","Table 60.  Other Organic Fruits, Tree Nuts, and Berries Harvested – Exempt Organic Farms:  2014 (continued)"
477,"t","[For meaning of abbreviations and symbols, see introductory text.]"
477,"h","","","","","","",""
477,"h","","Value of sales - con.","Value of sales - con.","Value of sales - con.","Value of sales - con.","Value of sales - con.","Value of sales - con."
477,"h","","","","","","",""
477,"h","","Sold as organic","Sold as organic","Sold as organic","Sold as conventional","Sold as conventional","Sold as conventional"
477,"h","","","","","","",""
477,"h","Crop and geographic area","Farms","Quantity","Dollars","Farms","Quantity","Dollars"
477,"h","","","","","","",""
477,"d","CHERRIES, SWEET (TONS) - Con.",,,,,,
477,"d","",,,,,,
477,"d","Colorado",2,"(D)","(D)",-,-,-
477,"d","Idaho",-,-,-,-,-,-
477,"d","Montana",2,"(D)","(D)",-,-,-
477,"d","Ohio",2,"(D)","(D)",-,-,-
477,"d","Oregon",3,"(D)",2956,-,-,-
477,"d","",,,,,,
477,"d","CHERRIES, TART (POUNDS)",,,,,,
477,"d","",,,,,,
477,"d","United States",8,3102,6268,-,-,-
477,"d","",,,,,,
477,"d","Colorado",2,"(D)","(D)",-,-,-
477,"d","Idaho",-,-,-,-,-,-
477,"d","Montana",2,"(D)","(D)",-,-,-
477,"d","Ohio",2,"(D)","(D)",-,-,-
477,"d","Washington",2,"(D)","(D)",-,-,-
477,"d","",,,,,,
477,"d","COFFEE (POUNDS)",,,,,,
477,"d","",,,,,,
477,"d","United States",8,"(D)","(D)",2,"(D)","(D)"
477,"d","",,,,,,
477,"d","Hawaii",8,"(D)","(D)",2,"(D)","(D)"
477,"d","",,,,,,
477,"d","DATES (TONS)",,,,,,
477,"d","",,,,,,
477,"d","United States",2,"(D)","(D)",-,-,-
477,"d","",,,,,,
477,"d","California",2,"(D)","(D)",-,-,-
477,"d","",,,,,,
477,"d","FIGS (TONS)",,,,,,
477,"d","",,,,,,
477,"d","United States",27,4,16070,-,-,-
477,"d","",,,,,,
477,"d","California",18,3,11150,-,-,-
477,"d","Louisiana",3,"(Z)",1800,-,-,-
477,"d","Oregon",2,"(D)","(D)",-,-,-
477,"d","Texas",4,"(D)","(D)",-,-,-
477,"d","",,,,,,
477,"d","GRAPEFRUIT (TONS)",,,,,,
477,"d","",,,,,,
477,"d","United States",1,"(D)","(D)",-,-,-
477,"d","",,,,,,
477,"d","Texas",1,"(D)","(D)",-,-,-
477,"d","",,,,,,
477,"d","LEMONS (TONS)",,,,,,
477,"d","",,,,,,
477,"d","United States",10,4,5274,-,-,-
477,"d","",,,,,,
477,"d","California",6,"(D)",1300,-,-,-
477,"d","Hawaii",4,"(D)",3974,-,-,-
477,"d","",,,,,,
477,"d","ORANGES, NAVEL (TONS)",,,,,,
477,"d","",,,,,,
477,"d","United States",8,14,10304,4,2,2620
477,"d","",,,,,,
477,"d","California",6,"(D)","(D)",4,2,2620
477,"d","Hawaii",2,"(D)","(D)",-,-,-
477,"d","",,,,,,
477,"d","ORANGES, VALENCIA (TONS)",,,,,,
477,"d","",,,,,,
477,"d","United States",13,"(D)","(D)",2,"(D)","(D)"
477,"d","",,,,,,
477,"d","California",13,"(D)","(D)",2,"(D)","(D)"
477,"c",""
477,"c","--continued"
